time,user,sentiment,text
2/23/15 18:33,jasonjernigan,negative,@united I send an email about my bad experience and you send back a generic response.  Yet another reason why I'll never fly with you again.
2/23/15 18:32,thelaurenmoore,neutral,@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?
2/23/15 18:21,TravelShopVT,negative,@united here is the ticket # 0162424965446 please refund my unnecessary upgrade fee
2/23/15 18:18,Nikki62878,negative,"@united is horrible!! They lost our carseat and expect us to use a loner carseat, safety regulations say it's illegal to use a used car seat"
2/23/15 18:16,j0rdanj0nes,positive,@united thank you.
2/23/15 18:16,momsgoodeats,neutral,Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KPâ€ù
2/23/15 18:15,momsgoodeats,neutral,Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KPâ€ù
2/23/15 18:15,rholbrook,negative,"@united: I don't care that a @thehipmunk link showed me a ""wrong"" price on your siteâ€”it's your site &amp; responsibility to ensure correctness."
2/23/15 18:14,DeputyBrans,neutral,@united Do you have any flights with lie flat seating from STL to PDX around the date of March 5?
2/23/15 18:13,xRaeCatherine,negative,"@united He needs to get to home the 24th, they're telling him it'll be the 25th @ night. Is there compensation or anything that can be done?"
2/23/15 18:12,mllovelace,negative,â€œ@united: @mllovelace The baggage fee is waived for Premier members. Please see http://t.co/u6Duw27mDE. ^JPâ€ù what's the point of membership?
2/23/15 18:06,Ted_Bray,negative,@united wonderful bag claim people - finally have my bag. But why did I catch earlier flight? Original flight just landed. #wastedtime
2/23/15 18:06,MommyPR,negative,@united Dmed you. Thank you
2/23/15 18:02,DickAltavista,positive,@united thanks we'll be in touch!
2/23/15 18:00,Clking_sf,positive,@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!
2/23/15 17:59,Bozboyku1,negative,"@united 3 days Late Flightr and my bag has not left IAD, United is not helping at all. Everyone tells me a different story"
2/23/15 17:57,rdowning76,neutral,"@united @RenoAirport hi, when do direct flights from Houston to Reno begin?  Don't see any days in March?"
2/23/15 17:55,brando_787,neutral,@united like continental's chicken feat fairs
2/23/15 17:54,j0rdanj0nes,neutral,@united can you assist with current flight status for flt# 1016 out of DFW tomorrow at 6:55am?
2/23/15 17:54,NonYourBusines9,positive,@united I left my comment with customer care. Thanks for contacting me.
2/23/15 17:53,Ted_Bray,negative,@United how do you lose a gate checked bag DEN to ORD? Direct flight. Ugh.
2/23/15 17:50,Ted_Bray,negative,"@united caught earlier flight to ORD. Gate checked bag, and you've lost it at O'Hare. original flight lands in 20minutes. #frustrating!"
2/23/15 17:47,whitterbug,positive,Yes!! Thanks so much!!! _Ÿ’œâ€œ@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EYâ€ù
2/23/15 17:46,drewziIIa,positive,"@united captain ""on behalf of the front office, welcome on board."".... Never heard that before. I laughed...hard.  #funnycaptain"
2/23/15 17:41,MommyPR,negative,@united Can you please follow for a Dm on a missing bag?
2/23/15 17:33,throthra,neutral,"@united to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG"
2/23/15 17:33,ginanotjenna,positive,@united These are great fares!!!!!
2/23/15 17:31,dannydibiase1,negative,@united i left an item on the plane and have been calling non stop and no one has been answering can you please help
2/23/15 17:31,frqnttraveler,positive,@united awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.
2/23/15 17:30,throthra,negative,@united what's a good number to call to speak with someone about how you can fix what you did to 50 people and their luggage on Saturday?
2/23/15 17:24,goodenufmother,positive,@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother
2/23/15 17:22,tpensari,negative,@united where's my damn bag??
2/23/15 17:22,tpensari,negative,@united well someone should tell that to the employees at the Denver baggage claim. Still no bag!!!!
2/23/15 17:21,AlexanderKrach,neutral,@united Greetings. UA Club member here. Any idea if I can use the Air Canada Lounge at YVR. Flying UA tomorrow.
2/23/15 17:07,startupstella,neutral,@united how is Mexico not international from the us?
2/23/15 17:04,tpensari,negative,@united diverted and missed our connecting flight. Was just told that my bag is on it's way to MSY. If you only had people that cared
2/23/15 16:57,gregriv,negative,@united Male agnt in LAS threatens Canadian cust when cust takes pic of him at gate after agents announce can't help rebook. #friendlyskies?
2/23/15 16:52,whitterbug,negative,@united @Apollochplayers we just want to go home tonight - why did you Cancelled Flight the last leg of our reserv. w/out our permission??! #PH6RPS
2/23/15 16:51,gregriv,negative,@united  Stressed and rude agents. Overwhelmed by delyd flight LAS-DEN 1657. Yelling at several people. Not pretty. This is #friendlyskies??
2/23/15 16:51,nbhdsheila,negative,@united landed in Boston at 9 last night.  The 15 hours of traveling was rough tho.
2/23/15 16:49,Apollochplayers,negative,@united FAIL You Cancelled Flightled our flight frm GJT and then used our reserv home to IAH (from SEA) for reFlight Booking Problems w/out OUR PERMISSION!! #PH6RPS
2/23/15 16:48,goodenufmother,neutral,Just sent thank u RT @united: @goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY
2/23/15 16:48,hefeman,negative,@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.
2/23/15 16:44,goodenufmother,neutral,@United so whatâ€™s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere
2/23/15 16:43,bartha75,negative,"@united also, the mere fact that I have to go online to issue a statement vice calling and talking to some directly is one good example."
2/23/15 16:42,jalvich,positive,@united thank you. I flew into Newark from Vail/Eagle.
2/23/15 16:39,bartha75,negative,@united  i have a weekend of dealing with your company that would say otherwise.
2/23/15 16:38,goodenufmother,negative,@United now what?!? http://t.co/5hpSqVRjK8 flight was gone when I got off plane! #BusinessTravel #goodenoughmother
2/23/15 16:36,jalvich,negative,"@united the proper response: sorry for your wait, what flight # were you on so we can look into the issue. That's how @Delta would handle."
2/23/15 16:32,tpensari,negative,@united your customer service is terrible! Stood inline 3 hours no flights and 4 hours Late Flightr still no bag#disgutedindenver
2/23/15 16:32,lovejodierose,neutral,@united please upload the March on-demand entertainment listing on your website! âœˆï¸è
2/23/15 16:31,CharlieGMoney,negative,@united So you are inadequate by accident?
2/23/15 16:24,RockinMikeW,positive,@united @reebok @rockinwellness @ Denver International Airport https://t.co/tKVmHBkeC3
2/23/15 16:23,MirandaAtx,positive,@united Thank you for responding so quickly with a helpful tool! @dustyob
2/23/15 16:23,tclarktweets,negative,@united boarding time shows 35 min and your gate agent started at 45. showed up at 4:00 and they had to check bag. http://t.co/zCBJyo6lsN
2/23/15 16:17,CengageTeamUP,negative,@united Agent in LAS letting 20 customers know they can't help them rebook delayed flight to DEN #unfriendlyskies http://t.co/QuzVmK2rTR
2/23/15 16:16,brooklyn_dodger,negative,@united empathizes w/ my disappointment that 1stClass flight w/nonworking entertainmnt is worth $50. #UnFriendlySkies http://t.co/lOecO4gmvd
2/23/15 16:15,SmartBlondeSolu,negative,@united ...and when that doesn't work...
2/23/15 16:09,koploperfan1992,neutral,"@united did you have seen my message today?? About a mcdonnell Douglas dc 10 model?? I will hear it if you read it, Goodnight now"
2/23/15 16:05,frqnttraveler,negative,@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.
2/23/15 16:04,jalvich,negative,"@united flight arrives 30 minutes early, but then have we to wait for an hour for our bags."
2/23/15 16:03,MikeShor,negative,@united That's not the issue. The fact that no one even called (despite promises) to confirm the bag's location is.
2/23/15 15:58,SmartBlondeSolu,neutral,@united what's a girl gotta do to get a flight name change when SHE bought one for a mean ex boyfriend and needs a girl's trip stat?!
2/23/15 15:55,family6travels,neutral,@united thank you. We are signed up for notifications. We shall watch and wait! âù„ï¸èâù„ï¸è
2/23/15 15:52,kabell87,negative,@united still waiting to hear back. My wallet was stolen from one of your planes so would appreciate a resolution here
2/23/15 15:47,JawnRedcorn,neutral,@united I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.
2/23/15 15:39,mattscottcrum,negative,@united or @flysaa has lost my baggageâ€_ heard different things from different employees of @united. @flysaa has said nothing.
2/23/15 15:38,ganteisan,negative,"@united cs thinks that miles can repair the damage done, it will be interesting if they travel in @united and exp the worst flight ever!"
2/23/15 15:37,family6travels,neutral,@united I have a 0530 flight out of DFW on Tuesday. How far in advance will you give notice if Cancelled Flightled?
2/23/15 15:36,BrittanyWolgast,negative,@united I am signed up for notifications. This is the first trip I was not updated on. Not sure why this happened.
2/23/15 15:34,ryanaround,positive,@united Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.
2/23/15 15:29,aliasboogie,negative,@united that is not in line with your responses here. And now I'm waiting until tomorrow morning because all the flights are overbooked.
2/23/15 15:27,aliasboogie,negative,"@united I took the exact same aircraft in to LAX 3 days ago. It fit, no problem. The agent today told some nonsense about a policy change"
2/23/15 15:26,AaronGirson,negative,@united your helpful agents in Club helped.  I am just out baggage fees and a night of my life.stop doing business with @SilverAirways
2/23/15 15:21,aliasboogie,negative,@United never heard of this? http://t.co/QDebyaHqfM
2/23/15 15:20,rodneyondrums,negative,"@SouthwestAir doesn't charge ticket change fees. Do they not incur the same mysterious ""costs"" that you incur, @united?"
2/23/15 15:20,MirandaAtx,negative,@united Exhausted &amp; frustrated! Link to a FB post abt my travel issue https://t.co/LaRKC8vc4s
2/23/15 15:18,aliasboogie,negative,@united I was denied getting on the plane w/o getting the chance to prove it fits. I'm not a rookie. Read my bio.
2/23/15 15:17,aliasboogie,positive,@united that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs
